Date,Hour,Interval,Pr_WestHub,Pr_Lasso,MWh-PI,MWh-ERCOTRevMt,Scheduled,DST Flag
2/1/2020,20,4,14.1,14.12,0,0,0.00000,
2/1/2020,21,1,13.97,14.02,0,0,0.00000,
2/1/2020,21,2,14.54,14.6,0,0,0.00000,
2/1/2020,21,3,14.51,14.56,0,0,0.00000,
2/1/2020,21,4,15.05,15.1,0,0,0.00000,
2/1/2020,22,1,15.86,15.91,0,0,0.00000,
2/1/2020,22,2,15.45,15.49,0,0,0.00000,
2/1/2020,22,3,14.84,14.88,0,0,0.00000,
2/1/2020,22,4,15.34,15.38,0,0,0.00000,
2/1/2020,23,1,15.97,16.02,0,0,0.00000,
2/1/2020,23,2,16.01,16.06,0,0,0.00000,
2/1/2020,23,3,15.66,15.71,0,0,0.00000,
2/1/2020,23,4,15.55,15.59,0,0,0.00000,
2/1/2020,24,1,15.34,15.39,0,0,0.00000,
2/1/2020,24,2,15.45,15.49,0,0,0.00000,
2/1/2020,24,3,13.62,13.66,0,0,0.00000,
2/1/2020,24,4,13.11,13.14,0,0,0.00000,
2/2/2020,1,1,14.09,14.11,0,0,0.00000,
2/2/2020,1,2,15.3,15.34,0,0,0.00000,
2/2/2020,1,3,14.36,14.4,0,0,0.00000,
2/2/2020,1,4,13.98,14,0,0,0.00000,
2/2/2020,2,1,14.75,14.78,0,0,0.00000,
2/2/2020,2,2,14.49,14.51,0,0,0.00000,
2/2/2020,2,3,13.39,13.43,0,0,0.00000,
2/2/2020,2,4,14.35,14.39,0,0,0.00000,
2/2/2020,3,1,14.01,14.04,0,0,0.00000,
2/2/2020,3,2,13.95,13.95,0,0,0.00000,
2/2/2020,3,3,12.9,41.06,0,0,0.00000,
2/2/2020,3,4,12.59,38.47,0,0,0.00000,
2/2/2020,4,1,9.48,151.33,0,0,0.00000,
2/2/2020,4,2,5.17,350.95,0,0,0.00000,
2/2/2020,4,3,5.28,295.31,0,0,0.00000,
2/2/2020,4,4,5.95,324.68,0,0,0.00000,
2/2/2020,5,1,10.74,244.13,0,0,0.00000,
2/2/2020,5,2,13.85,186.18,0,0,0.00000,
2/2/2020,5,3,13.7,190.84,0,0,0.00000,
2/2/2020,5,4,11.74,299.07,0,0,0.00000,
2/2/2020,6,1,11.53,360.05,0,0,0.00000,
2/2/2020,6,2,11.42,359.93,0,0,0.00000,
2/2/2020,6,3,15.21,157.83,0,0,0.00000,
2/2/2020,6,4,13.64,248.88,0,0,0.00000,
2/2/2020,7,1,35.2,209.46,0,0,0.00000,
2/2/2020,7,2,15.37,189.63,0,0,0.00000,
2/2/2020,7,3,15.61,189.87,0,0,0.00000,
2/2/2020,7,4,16.94,128.75,0,0,0.00000,
2/2/2020,8,1,18.42,39.94,0,0,0.00000,
2/2/2020,8,2,18.89,25.91,0,0,0.00000,
2/2/2020,8,3,30.46,30.46,0,0,0.00000,
2/2/2020,8,4,19.27,26.27,0.0355,0.03828,0.00000,
2/2/2020,9,1,18.68,18.68,0.31075,0.32484,0.30000,
2/2/2020,9,2,20.27,20.27,1.10375,1.12475,1.10000,
2/2/2020,9,3,20.33,20.33,1.37575,1.38396,1.40000,
2/2/2020,9,4,30.67,30.77,1.93675,1.96217,2.00000,
2/2/2020,10,1,76.14,76.16,2.5425,2.54443,2.50000,
2/2/2020,10,2,105.57,110.53,2.472,2.47955,2.50000,
2/2/2020,10,3,25.19,25.63,2.41725,2.41112,2.40000,
2/2/2020,10,4,23.58,23.59,2.41875,2.41622,2.40000,
2/2/2020,11,1,24.87,24.87,2.3555,2.34989,2.30000,
2/2/2020,11,2,20.35,20.35,2.315,2.32948,2.30000,
2/2/2020,11,3,19.68,19.68,3.01375,3.04553,3.00000,
2/2/2020,11,4,19.33,19.33,4.3595,4.40573,4.40000,
2/2/2020,12,1,19.1,19.1,4.787,4.78009,4.80000,
2/2/2020,12,2,18.11,18.11,5.15125,5.17342,5.20000,
2/2/2020,12,3,17.61,17.61,5.4565,5.47201,5.50000,
2/2/2020,12,4,17.18,17.18,7.649,7.63929,7.60000,
2/2/2020,13,1,16.98,16.98,8.76375,8.87821,8.90000,
2/2/2020,13,2,16.79,16.79,8.65,8.59348,8.60000,
2/2/2020,13,3,15.05,15.05,8.732,8.72,8.70000,
2/2/2020,13,4,13.8,13.03,7.8835,7.87088,7.90000,
2/2/2020,14,1,11.52,9.42,5.41825,5.26537,5.30000,
2/2/2020,14,2,10.18,7.89,4.8425,4.85669,4.90000,
2/2/2020,14,3,8.87,6.66,4.273,4.33619,4.30000,
2/2/2020,14,4,7.71,5.49,7.02525,6.96206,7.00000,
2/2/2020,15,1,6.78,4.45,7.0915,7.2138,7.20000,
2/2/2020,15,2,2.6,0.74,7.02625,6.89434,6.90000,
2/2/2020,15,3,3.65,1.73,5.3175,5.3092,5.30000,
2/2/2020,15,4,4.73,1.75,6.18525,6.22409,6.20000,
2/2/2020,16,1,8.95,6.4,5.432,5.39734,5.40000,
2/2/2020,16,2,8.75,6.32,5.7635,5.79904,5.80000,
2/2/2020,16,3,7.45,5.02,6.55625,6.54223,6.50000,
2/2/2020,16,4,8.76,6.55,6.43875,6.48662,6.50000,
2/2/2020,17,1,7.9,5.88,10.477,10.56837,10.60000,
2/2/2020,17,2,8.72,6.74,10.72525,10.71702,10.70000,
2/2/2020,17,3,8.68,6.69,10.428,10.32732,10.30000,
2/2/2020,17,4,9.21,7.2,5.01325,4.81323,4.80000,
2/2/2020,18,1,8.02,7.34,1.675,1.64357,1.60000,
2/2/2020,18,2,8.7,8.7,1.3465,1.35536,1.40000,
2/2/2020,18,3,6.52,121.95,3.6645,3.72229,3.70000,
2/2/2020,18,4,4.41,217.65,2.81475,2.76311,2.80000,
2/2/2020,19,1,1.03,349.71,0.848,0.79214,0.80000,
2/2/2020,19,2,0.55,349.43,0.18525,0.1763,0.20000,
2/2/2020,19,3,-0.64,348.24,0,0,0.00000,
2/2/2020,19,4,-3.53,345.52,0,0,0.00000,
2/2/2020,20,1,-3.81,345.29,0,0,0.00000,
2/2/2020,20,2,-3.03,143.18,0,0,0.00000,
2/2/2020,20,3,-1.9,59.11,0,0,0.00000,
2/2/2020,20,4,-0.85,-0.91,0,0,0.00000,
2/2/2020,21,1,-1,16.64,0,0,0.00000,
2/2/2020,21,2,-1.68,41.05,0,0,0.00000,
2/2/2020,21,3,-2.05,61.54,0,0,0.00000,
2/2/2020,21,4,-1.17,19.19,0,0,0.00000,
2/2/2020,22,1,-2.98,54.78,0,0,0.00000,
2/2/2020,22,2,-1.24,-1.7,0,0,0.00000,
2/2/2020,22,3,-1.24,-1.84,0,0,0.00000,
2/2/2020,22,4,-1.24,-1.84,0,0,0.00000,
2/2/2020,23,1,-1.88,-1.45,0,0,0.00000,
2/2/2020,23,2,-1.99,-1.42,0,0,0.00000,
2/2/2020,23,3,-2.98,-1.02,0,0,0.00000,
2/2/2020,23,4,-3.28,-1.18,0,0,0.00000,
2/2/2020,24,1,-5.37,-3.51,0,0,0.00000,
2/2/2020,24,2,-15.04,-13.13,0,0,0.00000,
2/2/2020,24,3,-20.45,-17.92,0,0,0.00000,
2/2/2020,24,4,-24.06,-21.08,0,0,0.00000,
2/3/2020,1,1,-24.28,-21.28,0,0,0.00000,
2/3/2020,1,2,-24.51,-21.48,0,0,0.00000,
2/3/2020,1,3,-24.65,-21.61,0,0,0.00000,
2/3/2020,1,4,-24.41,-21.39,0,0,0.00000,
2/3/2020,2,1,-24.09,-21.11,0,0,0.00000,
2/3/2020,2,2,-24.27,-21.28,0,0,0.00000,
2/3/2020,2,3,-24.73,-21.68,0,0,0.00000,
2/3/2020,2,4,-24.45,-21.43,0,0,0.00000,
2/3/2020,3,1,-24.5,-21.48,0,0,0.00000,
2/3/2020,3,2,-23.65,-20.73,0,0,0.00000,
2/3/2020,3,3,-24.84,-21.78,0,0,0.00000,
2/3/2020,3,4,-24.32,-21.32,0,0,0.00000,
2/3/2020,4,1,-20.8,-18.22,0,0,0.00000,
2/3/2020,4,2,-20.61,-18.04,0,0,0.00000,
2/3/2020,4,3,-24.04,-21.08,0,0,0.00000,
2/3/2020,4,4,-22.43,-19.54,0,0,0.00000,
2/3/2020,5,1,-20.01,-17.31,0,0,0.00000,
2/3/2020,5,2,-17.9,-15.42,0,0,0.00000,
2/3/2020,5,3,-6.87,-5.41,0,0,0.00000,
2/3/2020,5,4,-0.94,-0.19,0,0,0.00000,
2/3/2020,6,1,-0.87,-0.05,0,0,0.00000,
2/3/2020,6,2,-1.92,1,0,0,0.00000,
2/3/2020,6,3,-1.59,1.63,0,0,0.00000,
2/3/2020,6,4,-1.38,1.93,0,0,0.00000,
2/3/2020,7,1,-0.58,3.31,0,0,0.00000,
2/3/2020,7,2,0.83,3.36,0,0,0.00000,
2/3/2020,7,3,0.55,2.48,0,0,0.00000,
2/3/2020,7,4,1.17,4.29,0,0,0.00000,
2/3/2020,8,1,1.26,4.2,0,0,0.00000,
2/3/2020,8,2,33.2,249.66,0,0,0.00000,
2/3/2020,8,3,172.26,1402,0,0,0.00000,
2/3/2020,8,4,243.23,2306.85,0.032,0.03499,0.00000,
2/3/2020,9,1,239.36,2128.64,0.2975,0.30653,0.30000,
2/3/2020,9,2,209.88,1688.92,0.66125,0.66999,0.70000,
2/3/2020,9,3,207.73,1692.37,1.08225,1.08868,1.10000,
2/3/2020,9,4,207.92,1695.62,1.57675,1.60286,1.60000,
2/3/2020,10,1,189.37,1524.16,2.1935,2.22525,2.20000,
2/3/2020,10,2,14.15,50.7,2.63825,2.61078,2.60000,
2/3/2020,10,3,14.29,20.35,2.3355,2.38304,2.40000,
2/3/2020,10,4,17.81,24.57,4.35075,4.42244,4.40000,
2/3/2020,11,1,15.02,15.2,5.132,5.09616,5.10000,
2/3/2020,11,2,15.21,15.39,4.3515,4.32815,4.30000,
2/3/2020,11,3,16.26,16.46,3.20875,3.16044,3.20000,
2/3/2020,11,4,15.69,15.88,3.532,3.59243,3.60000,
2/3/2020,12,1,17.12,17.33,4.71,4.69819,4.70000,
2/3/2020,12,2,18.86,19.13,4.33875,4.35608,4.40000,
2/3/2020,12,3,16.98,17.22,4.23625,4.21797,4.20000,
2/3/2020,12,4,16.45,16.66,4.75375,4.76882,4.80000,
2/3/2020,13,1,16.31,16.55,4.8305,4.84096,4.80000,
2/3/2020,13,2,18.36,18.63,6.17775,6.27366,6.30000,
2/3/2020,13,3,17.04,17.29,7.753,7.63506,7.60000,
2/3/2020,13,4,17.87,18.13,6.42475,6.42724,6.40000,
2/3/2020,14,1,17.93,18.17,4.677,4.65385,4.70000,
2/3/2020,14,2,18.16,18.41,4.51425,4.5187,4.50000,
2/3/2020,14,3,17.97,18.21,3.9015,3.87753,3.90000,
2/3/2020,14,4,17.34,17.56,3.5935,3.58256,3.60000,
2/3/2020,15,1,18.6,18.85,5.042,5.19103,5.20000,
2/3/2020,15,2,18.18,18.45,8.8285,8.79936,8.80000,
2/3/2020,15,3,18.1,17.46,6.477,6.3133,6.30000,
2/3/2020,15,4,18.28,17.61,7.64475,7.80418,7.80000,
2/3/2020,16,1,17.85,-25.99,8.303,8.16914,8.20000,
2/3/2020,16,2,15.38,13.29,7.67425,7.75251,7.80000,
2/3/2020,16,3,16.15,14.96,7.04475,6.971,7.00000,
2/3/2020,16,4,16.57,15.32,3.43375,3.38814,3.40000,
2/3/2020,17,1,14.91,13.02,3.05,3.00163,3.00000,
2/3/2020,17,2,14.96,13.82,2.603,2.62708,2.60000,
2/3/2020,17,3,15.9,15.94,2.30575,2.27061,2.30000,
2/3/2020,17,4,14.79,14.79,1.3985,1.36651,1.40000,
2/3/2020,18,1,17.37,74.68,0.969,0.96827,1.00000,
2/3/2020,18,2,15.53,193.48,0.89975,0.88465,0.90000,
2/3/2020,18,3,13.26,364.14,0.59725,0.59292,0.60000,
2/3/2020,18,4,12.89,366.86,0.50975,0.49179,0.50000,
2/3/2020,19,1,15.58,530.6,0.1095,0.10125,0.10000,
2/3/2020,19,2,13.61,367.6,0,0,0.00000,
2/3/2020,19,3,12.21,364.18,0,0,0.00000,
2/3/2020,19,4,12.56,305.85,0,0,0.00000,
2/3/2020,20,1,16.65,25.15,0,0,0.00000,
2/3/2020,20,2,16.77,77.44,0,0,0.00000,
2/3/2020,20,3,15.2,16.51,0,0,0.00000,
2/3/2020,20,4,14.43,15.71,0,0,0.00000,
2/3/2020,21,1,14.72,16.18,0,0,0.00000,
2/3/2020,21,2,14.46,15.91,0,0,0.00000,
2/3/2020,21,3,14.15,14.22,0,0,0.00000,
2/3/2020,21,4,14.24,14.31,0,0,0.00000,
2/3/2020,22,1,16.26,16.33,0,0,0.00000,
2/3/2020,22,2,15.51,16.24,0,0,0.00000,
2/3/2020,22,3,12.76,14.72,0,0,0.00000,
2/3/2020,22,4,15.98,17.68,0,0,0.00000,
2/3/2020,23,1,15.12,16.87,0,0,0.00000,
2/3/2020,23,2,13.14,14.94,0,0,0.00000,
2/3/2020,23,3,12.1,13.87,0,0,0.00000,
2/3/2020,23,4,10.6,12.23,0,0,0.00000,
2/3/2020,24,1,12.33,14.14,0,0,0.00000,
2/3/2020,24,2,12.22,13.96,0,0,0.00000,
2/3/2020,24,3,7.51,8.55,0,0,0.00000,
2/3/2020,24,4,5.57,5.98,0,0,0.00000,
2/4/2020,1,1,4.22,3.92,0,0,0.00000,
2/4/2020,1,2,7.92,7.78,0,0,0.00000,
2/4/2020,1,3,3.84,4.15,0,0,0.00000,
2/4/2020,1,4,2.11,2.62,0,0,0.00000,
2/4/2020,2,1,10.99,12.48,0,0,0.00000,
2/4/2020,2,2,6.94,8.06,0,0,0.00000,
2/4/2020,2,3,11.22,12.57,0,0,0.00000,
2/4/2020,2,4,11.55,13.19,0,0,0.00000,
2/4/2020,3,1,13.08,14.91,0,0,0.00000,
2/4/2020,3,2,11.66,13.39,0,0,0.00000,
2/4/2020,3,3,13.32,15.1,0,0,0.00000,
2/4/2020,3,4,11.29,12.95,0,0,0.00000,
2/4/2020,4,1,11.78,69.43,0,0,0.00000,
2/4/2020,4,2,12.17,126.04,0,0,0.00000,
2/4/2020,4,3,12.53,99.85,0,0,0.00000,
2/4/2020,4,4,14.1,45.87,0,0,0.00000,
2/4/2020,5,1,14.27,72.08,0,0,0.00000,
2/4/2020,5,2,16.56,21.27,0,0,0.00000,
2/4/2020,5,3,15.79,17.71,0,0,0.00000,
2/4/2020,5,4,12.91,187.94,0,0,0.00000,
2/4/2020,6,1,14.59,192.64,0,0,0.00000,
2/4/2020,6,2,15.3,193.25,0,0,0.00000,
2/4/2020,6,3,11.3,303.78,0,0,0.00000,
2/4/2020,6,4,7.04,301.45,0,0,0.00000,
2/4/2020,7,1,6.12,300.43,0,0,0.00000,
2/4/2020,7,2,8.05,301.37,0,0,0.00000,
2/4/2020,7,3,7.47,359.43,0,0,0.00000,
2/4/2020,7,4,8.84,360.8,0,0,0.00000,
2/4/2020,8,1,8.3,360.26,0,0,0.00000,
2/4/2020,8,2,92.98,1080.18,0,0,0.00000,
2/4/2020,8,3,146.38,1549.3,0,0,0.00000,
2/4/2020,8,4,8.81,436.99,0.026,0.02778,0.00000,
2/4/2020,9,1,12.11,110.18,0.604,0.64892,0.60000,
2/4/2020,9,2,13.52,23.33,2.3165,2.37725,2.40000,
2/4/2020,9,3,13.31,28.01,4.13625,4.19482,4.20000,
2/4/2020,9,4,13.14,13.65,6.00525,6.06949,6.10000,
2/4/2020,10,1,11,11.16,8.012,8.06197,8.10000,
2/4/2020,10,2,12.42,22.28,9.6945,9.73189,9.70000,
2/4/2020,10,3,11.72,-8.85,10.807,10.80242,10.80000,
2/4/2020,10,4,11.01,11.27,10.94175,10.92474,10.90000,
2/4/2020,11,1,10.5,15.17,10.9935,10.97252,11.00000,
2/4/2020,11,2,7.33,6.14,10.94425,10.92296,10.90000,
2/4/2020,11,3,8.12,6.97,10.84875,10.82653,10.80000,
2/4/2020,11,4,13.41,-48.92,9.5595,9.43938,9.40000,
2/4/2020,12,1,10.8,-49.99,8.55975,8.58801,8.60000,
2/4/2020,12,2,8.81,-13.34,9.677,9.70772,9.70000,
2/4/2020,12,3,6.88,-26.46,9.63975,9.65579,9.70000,
2/4/2020,12,4,8.84,-13.37,5.58675,5.32688,5.30000,
2/4/2020,13,1,7.01,2.78,7.53,7.71979,7.70000,
2/4/2020,13,2,6.66,2.33,3.96725,3.79639,3.80000,
2/4/2020,13,3,9.09,6.3,5.70125,5.693,5.70000,
2/4/2020,13,4,10.58,-10.28,7.576,7.62687,7.60000,
2/4/2020,14,1,8.62,-20.66,8.54475,8.44461,8.50000,
2/4/2020,14,2,8.08,4.18,4.329,4.39393,4.40000,
2/4/2020,14,3,8,4.75,6.5425,6.76121,6.80000,
2/4/2020,14,4,6.96,-31.32,8.39875,8.30065,8.30000,
2/4/2020,15,1,7.53,-0.4,4.32275,4.08581,4.10000,
2/4/2020,15,2,7.68,4.44,1.42275,1.38986,1.40000,
2/4/2020,15,3,4.9,0.5,0.8975,0.88616,0.90000,
2/4/2020,15,4,6.99,3.97,0.74075,0.75208,0.80000,
2/4/2020,16,1,35.88,130.45,2.29225,2.40234,2.40000,
2/4/2020,16,2,34.13,79.07,6.0115,5.93432,5.90000,
2/4/2020,16,3,55.05,211.21,1.63125,1.6,1.60000,
2/4/2020,16,4,115.83,532.2,0.88675,0.86012,0.90000,
2/4/2020,17,1,69.67,400.56,0.43975,0.42596,0.40000,
2/4/2020,17,2,78.83,517.12,0.40725,0.40869,0.40000,
2/4/2020,17,3,155.63,913.41,0.32475,0.32317,0.30000,
2/4/2020,17,4,64.53,377.44,0.25075,0.24671,0.20000,
2/4/2020,18,1,184.24,1032.48,0.126,0.12445,0.10000,
2/4/2020,18,2,181.83,1046.17,0.1455,0.14266,0.10000,
2/4/2020,18,3,210.02,1478.78,0.00975,0.00263,0.00000,
2/4/2020,18,4,228.34,1753.02,0,0,0.00000,
2/4/2020,19,1,122.69,899.73,0.05,0.0481,0.00000,
2/4/2020,19,2,47.34,297.78,0,0,0.00000,
2/4/2020,19,3,23.04,23.04,0,0,0.00000,
2/4/2020,19,4,19.96,19.95,0,0,0.00000,
2/4/2020,20,1,17.74,17.73,0,0,0.00000,
2/4/2020,20,2,14.54,13.58,0,0,0.00000,
2/4/2020,20,3,19.07,19.06,0,0,0.00000,
2/4/2020,20,4,17.29,17.27,0,0,0.00000,
2/4/2020,21,1,17.46,17.45,0,0,0.00000,
2/4/2020,21,2,18.3,18.29,0,0,0.00000,
2/4/2020,21,3,20.76,20.76,0,0,0.00000,
2/4/2020,21,4,19.42,19.42,0,0,0.00000,
2/4/2020,22,1,19.33,19.33,0,0,0.00000,
2/4/2020,22,2,19.14,19.14,0,0,0.00000,
2/4/2020,22,3,19.53,19.53,0,0,0.00000,
2/4/2020,22,4,19.44,19.44,0,0,0.00000,
2/4/2020,23,1,17.62,17.62,0,0,0.00000,
2/4/2020,23,2,17.94,17.94,0,0,0.00000,
2/4/2020,23,3,17.4,17.4,0,0,0.00000,
2/4/2020,23,4,17.5,17.5,0,0,0.00000,
2/4/2020,24,1,17.13,17.13,0,0,0.00000,
2/4/2020,24,2,16.73,16.73,0,0,0.00000,
2/4/2020,24,3,16.46,16.46,0,0,0.00000,
2/4/2020,24,4,16.14,16.14,0,0,0.00000,
2/5/2020,1,1,14.81,14.81,0,0,0.00000,
2/5/2020,1,2,14.2,14.2,0,0,0.00000,
2/5/2020,1,3,14.33,14.33,0,0,0.00000,
2/5/2020,1,4,14.01,14.01,0,0,0.00000,
2/5/2020,2,1,14.23,14.23,0,0,0.00000,
2/5/2020,2,2,14.25,14.25,0,0,0.00000,
2/5/2020,2,3,13.95,13.95,0,0,0.00000,
2/5/2020,2,4,13.91,13.91,0,0,0.00000,
2/5/2020,3,1,13.98,13.98,0,0,0.00000,
2/5/2020,3,2,14.04,14.04,0,0,0.00000,
2/5/2020,3,3,14.02,14.02,0,0,0.00000,
2/5/2020,3,4,14.32,14.32,0,0,0.00000,
2/5/2020,4,1,14.06,14.06,0,0,0.00000,
2/5/2020,4,2,14.08,14.08,0,0,0.00000,
2/5/2020,4,3,14.02,14.02,0,0,0.00000,
2/5/2020,4,4,13.86,13.86,0,0,0.00000,
2/5/2020,5,1,13.58,13.58,0,0,0.00000,
2/5/2020,5,2,13.92,13.92,0,0,0.00000,
2/5/2020,5,3,14.02,14.02,0,0,0.00000,
2/5/2020,5,4,13.98,13.98,0,0,0.00000,
2/5/2020,6,1,14.16,14.16,0,0,0.00000,
2/5/2020,6,2,15.09,15.68,0,0,0.00000,
2/5/2020,6,3,15.69,16.79,0,0,0.00000,
2/5/2020,6,4,16.41,17.66,0,0,0.00000,
2/5/2020,7,1,19.76,21.68,0,0,0.00000,
2/5/2020,7,2,19.88,19.98,0,0,0.00000,
2/5/2020,7,3,22.83,79.49,0,0,0.00000,
2/5/2020,7,4,20.84,24.24,0,0,0.00000,
2/5/2020,8,1,19.48,19.69,0,0,0.00000,
2/5/2020,8,2,18.16,74.47,0,0,0.00000,
2/5/2020,8,3,18.08,44.56,0,0,0.00000,
2/5/2020,8,4,20.37,20.63,0,0,0.00000,
2/5/2020,9,1,20.03,20.29,0.0255,0.02372,0.00000,
2/5/2020,9,2,15.95,16.31,0,0,0.00000,
2/5/2020,9,3,19.82,20.11,0,0,0.00000,
2/5/2020,9,4,19.55,19.83,0,0,0.00000,
2/5/2020,10,1,18.88,19.3,0,0,0.00000,
2/5/2020,10,2,18.92,19.4,0,0,0.00000,
2/5/2020,10,3,19.11,19.79,0,0,0.00000,
2/5/2020,10,4,18.41,19.29,0,0,0.00000,
2/5/2020,11,1,19.43,19.64,0.01725,0.01626,0.00000,
2/5/2020,11,2,18.85,19.01,0.10375,0.10587,0.10000,
2/5/2020,11,3,17.91,18.02,0.24875,0.26333,0.30000,
2/5/2020,11,4,17.85,17.93,0.36175,0.35506,0.40000,
2/5/2020,12,1,17.74,18.05,0.42975,0.43393,0.40000,
2/5/2020,12,2,18.44,19.13,0.424,0.41931,0.40000,
2/5/2020,12,3,18.03,18.22,0.4365,0.43305,0.40000,
2/5/2020,12,4,17.81,19.01,0.37475,0.37173,0.40000,
2/5/2020,13,1,17.14,19.07,0.32125,0.32136,0.30000,
2/5/2020,13,2,11.36,16.46,0.37575,0.37629,0.40000,
2/5/2020,13,3,-1.13,11.72,0.41125,0.4121,0.40000,
2/5/2020,13,4,3.96,13.26,0.55975,0.56012,0.60000,
2/5/2020,14,1,4.54,13.31,0.52825,0.52209,0.50000,
2/5/2020,14,2,10.46,14.94,0.522,0.5257,0.50000,
2/5/2020,14,3,17.51,17.53,0.83975,0.85157,0.90000,
2/5/2020,14,4,17.84,17.76,1.3445,1.38451,1.40000,
2/5/2020,15,1,17.71,17.63,2.52925,2.55973,2.60000,
2/5/2020,15,2,17.77,17.7,2.677,2.66322,2.70000,
2/5/2020,15,3,17.69,17.61,2.34025,2.32428,2.30000,
2/5/2020,15,4,17.98,22.15,2.0845,2.07169,2.10000,
2/5/2020,16,1,17.5,30.9,1.7,1.703,1.70000,
2/5/2020,16,2,17.52,31.03,1.88825,1.89381,1.90000,
2/5/2020,16,3,17.73,18.29,1.81525,1.80813,1.80000,
2/5/2020,16,4,18.15,18.65,1.33325,1.31897,1.30000,
2/5/2020,17,1,18.66,23.14,1.25525,1.25983,1.30000,
2/5/2020,17,2,19.54,19.37,1.68375,1.67767,1.70000,
2/5/2020,17,3,19.19,19.02,0.921,0.91342,0.90000,
2/5/2020,17,4,20.59,20.36,0.97475,0.98135,1.00000,
2/5/2020,18,1,19.96,23.59,0.94025,0.93025,0.90000,
2/5/2020,18,2,24.78,26.38,0.67875,0.67353,0.70000,
2/5/2020,18,3,29.15,28.75,0.50275,0.49147,0.50000,
2/5/2020,18,4,74.94,153.01,0.3065,0.29601,0.30000,
2/5/2020,19,1,25.02,153.04,0.117,0.11269,0.10000,
2/5/2020,19,2,51.89,167.94,0,0,0.00000,
2/5/2020,19,3,107.34,281.47,0,0,0.00000,
2/5/2020,19,4,76.47,216.47,0,0,0.00000,
2/5/2020,20,1,70.76,303.4,0,0,0.00000,
2/5/2020,20,2,22.97,200.02,0,0,0.00000,
2/5/2020,20,3,20.7,197.63,0,0,0.00000,
2/5/2020,20,4,18.05,250.97,0,0,0.00000,
2/5/2020,21,1,15.3,348.58,0,0,0.00000,
2/5/2020,21,2,14.77,367.61,0,0,0.00000,
2/5/2020,21,3,14.32,368.24,0,0,0.00000,
2/5/2020,21,4,14.43,368.42,0,0,0.00000,
2/5/2020,22,1,17.54,371.42,0,0,0.00000,
2/5/2020,22,2,20.66,374.46,0,0,0.00000,
2/5/2020,22,3,14.73,368.73,0,0,0.00000,
2/5/2020,22,4,14.33,368.33,0,0,0.00000,
2/5/2020,23,1,16.16,370.11,0,0,0.00000,
2/5/2020,23,2,15.49,369.51,0,0,0.00000,
2/5/2020,23,3,14.48,368.55,0,0,0.00000,
2/5/2020,23,4,13.42,367.51,0,0,0.00000,
2/5/2020,24,1,12.48,366.56,0,0,0.00000,
2/5/2020,24,2,13.38,368.52,0,0,0.00000,
2/5/2020,24,3,12.67,367.95,0,0,0.00000,
2/5/2020,24,4,12.02,366.95,0,0,0.00000,
2/6/2020,1,1,11.28,365.5,0,0,0.00000,
2/6/2020,1,2,11.74,367.24,0,0,0.00000,
2/6/2020,1,3,11.23,365.45,0,0,0.00000,
2/6/2020,1,4,14.76,194.7,0,0,0.00000,
2/6/2020,2,1,15.03,192.2,0,0,0.00000,
2/6/2020,2,2,15.89,249.09,0,0,0.00000,
2/6/2020,2,3,16.21,196.12,0,0,0.00000,
2/6/2020,2,4,18.57,122.86,0,0,0.00000,
2/6/2020,3,1,16.77,192.42,0,0,0.00000,
2/6/2020,3,2,16.2,193.37,0,0,0.00000,
2/6/2020,3,3,15.96,193.08,0,0,0.00000,
2/6/2020,3,4,15.69,192.8,0,0,0.00000,
2/6/2020,4,1,13.61,305.8,0,0,0.00000,
2/6/2020,4,2,13.42,367.58,0,0,0.00000,
2/6/2020,4,3,17.28,197.15,0,0,0.00000,
2/6/2020,4,4,16.43,193.45,0,0,0.00000,
2/6/2020,5,1,16.75,193.68,0,0,0.00000,
2/6/2020,5,2,17.06,193.95,0,0,0.00000,
2/6/2020,5,3,18.91,140.75,0,0,0.00000,
2/6/2020,5,4,18.59,195.51,0,0,0.00000,
2/6/2020,6,1,17.13,249.97,0,0,0.00000,
2/6/2020,6,2,16.83,196.85,0,0,0.00000,
2/6/2020,6,3,18.67,140.91,0,0,0.00000,
2/6/2020,6,4,18.06,195.08,0,0,0.00000,
2/6/2020,7,1,28.97,205.44,0,0,0.00000,
2/6/2020,7,2,46.24,336.98,0,0,0.00000,
2/6/2020,7,3,29.74,209.38,0,0,0.00000,
2/6/2020,7,4,31.53,97.21,0,0,0.00000,
2/6/2020,8,1,35.92,40.55,0,0,0.15000,
2/6/2020,8,2,27.13,29.65,0,0,0.15000,
2/6/2020,8,3,25.7,25.36,0,0,0.15000,
2/6/2020,8,4,23.35,23.15,0.09525,0.10314,0.10000,
2/6/2020,9,1,22.83,22.67,0.691,0.73042,0.70000,
2/6/2020,9,2,20.57,20.42,2.03125,2.08172,2.10000,
2/6/2020,9,3,18.84,18.74,3.65325,3.71492,3.70000,
2/6/2020,9,4,18.3,18.22,5.5065,5.57397,5.60000,
2/6/2020,10,1,13.74,18.19,7.6385,7.70677,7.70000,
2/6/2020,10,2,15.21,17.96,9.90725,9.97242,10.00000,
2/6/2020,10,3,19.06,19.14,11.583,11.58804,11.60000,
2/6/2020,10,4,19.79,-3.57,11.9335,11.91514,11.90000,
2/6/2020,11,1,22.45,22.21,11.93625,11.91373,11.90000,
2/6/2020,11,2,22.45,22.18,11.94575,11.92193,11.90000,
